favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
5,TweetDeck,"#DYK -- Edison employees gave 143,675 volunteer hours in 2016.
Read all about it at
https://t.co/k5fkpGvb5Q https://t.co/qpgWBkSsGO",,False,Wed Nov 08 16:44:00 +0000 2017,3,928302093584044033
0,TweetDeck,&gt;&gt;&gt;&gt; https://t.co/D2WPahg82Q,,False,Thu Sep 21 20:13:41 +0000 2017,0,910960244339105792
0,TweetDeck,Countdown to Mass #EV Adoption: Key players are putting together the puzzle pieces to create an electric vehicle fu… https://t.co/lZdPWwOYcJ,,False,Mon Apr 23 21:53:45 +0000 2018,0,988536429151076353
0,TweetDeck,"To help those affected by #HurricaneHarvey, you can donate via the Salvation Army at https://t.co/vVFyWPSDM8, text… https://t.co/bJoks4akQy",,False,Wed Aug 30 18:18:00 +0000 2017,2,902958598942105600
2,TweetDeck,----&gt; https://t.co/3Unhb8zfBq,,False,Fri Sep 29 21:24:29 +0000 2017,1,913877165535502336
2,Twitter Web Client,"[VIDEO] Pedro Pizarro, Edison International president and CEO, discusses grid reliability, electric vehicles, and g… https://t.co/dGtrHPCkHJ",,False,Mon Apr 16 21:41:22 +0000 2018,5,985996598038577152
1,TweetDeck,"Fire Meteorologist Helps Lead @SCE Wildfire Prevention Efforts 

https://t.co/sWlN2IxV2d https://t.co/oyw1w0lgj5",,False,Thu Sep 12 17:20:31 +0000 2019,0,1172198313854005248
0,TweetDeck,&gt; https://t.co/WdnPiFm8VL,,False,Tue Jan 30 00:07:30 +0000 2018,1,958129507017277440
3,TweetDeck,Deadline to apply is December 1 https://t.co/xY9CUIT6be,,False,Fri Nov 03 17:34:06 +0000 2017,5,926502759720935424
1,TweetDeck,Snow Runoff Into @SCE Reservoirs Brings Reminder About Dam Safety https://t.co/k4RldHgz8e https://t.co/wihdx3xOhP,,False,Fri Jun 02 17:18:26 +0000 2017,3,870691085164568577
11,TweetDeck,Congratulations to @SCE winner of a Tier I Gold prize from @ENERGY for efforts to update substation technology usin… https://t.co/uIGHiMZvNT,,False,Wed Aug 21 18:42:45 +0000 2019,4,1164246478371426305
16,Twitter Media Studio,Thank you Jeffrey Harmening of @GeneralMills for challenging Edison International in the @BizRoundtable Sustainabil… https://t.co/OfVCgtqQyP,,False,Mon Apr 22 19:00:03 +0000 2019,7,1120401900455612416
0,TweetDeck,"SCE Comments on Wildfire Conference Committee’s SB 901 

https://t.co/UZgtCJjTgQ",,False,Thu Aug 30 22:34:03 +0000 2018,1,1035294607645405184
1,TweetDeck,"Coverage of our Clean Power and Electrification Pathway in the @WSJ 
via @russellgold https://t.co/jkAbZNfjL5",,False,Tue Oct 31 16:33:14 +0000 2017,0,925400280287420416
0,Twitter Web Client,Scary https://t.co/raqXYyRqnV,,False,Tue Oct 31 19:41:47 +0000 2017,0,925447732063477761
1,TweetDeck,&gt; https://t.co/2BSpAfRrxw,,False,Thu Mar 08 17:50:27 +0000 2018,0,971805360880205824
0,TweetDeck,&gt;&gt;&gt;&gt;&gt; https://t.co/0tPnaJqoHn,,False,Fri Dec 08 17:14:14 +0000 2017,0,939181335976886277
1,TweetDeck,---&gt; https://t.co/g73nxxi2FH,,False,Tue May 09 16:42:46 +0000 2017,0,861984804052402180
0,TweetDeck,"Is it possible to go ""off the grid?""
via @latimesbiz
@ivanlpenn
https://t.co/QTSq8x3wTe",,False,Mon Aug 14 16:59:44 +0000 2017,0,897140694145409024
